X,Y,LATITUDE,LONGITUDE,PARALLEL,DESCRIPTIO,CATEGORY,COLOR,HubDist,BEARING,SECTOR,MODEL_PATH,MODEL_NAME,SCALE_X,SCALE_Y,SCALE_Z,TRAILER
392786.7813,5819407.5,52.51422602,13.42005741,NO,Black Mid-size Car,Mid-size,Black,7.50922782,30.9064,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_black.prefab,1.15,1,1,No
392784.1563,5819409,52.51423898,13.42001826,NO,White Sports Car,Sports Car,White,7.44374481,31.1009,Civilian,Assets/Best Sports CARS - Pro 3D Models/Vehicle/SportCar20/Prefabs/,SportCar20_Static_EU_white.prefab,1,1,1,No
392778.5625,5819413,52.51427383,13.41993457,NO,Silver Subcompact Car,Subcompact,Silver,7.99419586,30.0236,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_silver.prefab,0.9,0.9,0.9,No
392775.9375,5819415,52.51429128,13.41989526,NO,Dark Blue Mid-size Car,Mid-size,Dark Blue,8.356449942,30.5642,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_dark_blue.prefab,1.15,1,1,No
392772.7188,5819416,52.51429964,13.41984753,NO,Dark Silver Full-size Luxury Sedan,Full-size Luxury,Silver,7.556425355,31.1152,Civilian,Assets/Hatchback and Sedan/prefabs/,SEDAN_silver.prefab,0.85,0.75,0.75,No
392770.0313,5819417.5,52.51431259,13.41980745,NO,White Mid-size Car,Mid-size,White,7.458747031,30.9001,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_white.prefab,1.15,1,1,No
392767.0313,5819419.5,52.51432997,13.41976262,NO,Black Subcompact Car,Subcompact,Black,7.628964713,31.3231,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_black.prefab,0.9,0.9,0.9,No
392764.4063,5819421,52.51434294,13.41972347,NO,90s Mid-size Sedan 1,Mid-size,White,7.563668155,31.5181,Civilian,Assets/Urban American Assets/Props/Vehicles/,Car1.prefab,0.85,0.85,0.9,No
392761.5625,5819423,52.51436035,13.41968093,NO,White 90's SUV,Full-size,White,7.814005489,30.6594,Civilian,Assets/Urban American Assets/Props/Vehicles/,Suv_white.prefab,1,1,1,No
392759.1875,5819424,52.51436887,13.41964562,NO,Light Mid-size Car,Mid-size,Light Blue,7.449914368,32.1225,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus.prefab,1.15,1,1,No
392756.1875,5819426,52.51438625,13.41960079,NO,Light Blue Full-size Luxury Sedan,Full-size Luxury,Light Blue,7.619212692,30.2267,Civilian,Assets/Hatchback and Sedan/prefabs/,SEDAN_light_blue.prefab,0.85,0.75,0.75,No
392784.0938,5819422,52.5143558,13.42001315,NO,Silver 80's Hatchback,Compact,Silver,18.55636999,30.9063,Civilian,Assets/Hatchback and Sedan/prefabs/,HATCHBACK_1988.prefab,0.61,0.61,0.61,No
392781.5625,5819423.5,52.51436878,13.41997538,NO,Black Sports Car,Sports Car,Black,18.53929868,31.233,Civilian,Assets/Best Sports CARS - Pro 3D Models/Vehicle/SportCar20/Prefabs/,SportCar20_Static_EU_black.prefab,1,1,1,No
392775.5625,5819451.5,52.51461923,13.41987797,YES,Dark Blue Mid-size Car,Mid-size,Dark Blue,25.28409428,25.48708,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_dark_blue.prefab,1.15,1,1,No
392777.875,5819456,52.51466012,13.41991058,YES,Light Silver Full-size Sedan,Full-size Car,Silver,20.23451699,25.45519,Civilian,Assets/Vehicle - pro 3d models/Civilian_vehicle_05/Prefab/,CivilianVehicle05.prefab,1.15,1,1,No
392772.0313,5819460,52.51469492,13.41982321,YES,White Subcompact Car,Subcompact,White,19.77912388,25.61419,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_white.prefab,0.9,0.9,0.9,No
392736.5625,5819468,52.51475983,13.41929816,NO,Black 90's SUV,Full-size,Black,31.03459092,31.5423,Civilian,Assets/Urban American Assets/Props/Vehicles/,Suv_black.prefab,1,1,1,No
392734.7188,5819469.5,52.51477295,13.41927051,NO,Red Mid-size Car,Mid-size,Red,30.71280535,-148.6113,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_red.prefab,1.15,1,1,No
392719.875,5819478,52.51484642,13.41904912,NO,Red Full-size Sedan,Full-size Car,Red,30.89758548,-150.2447,Civilian,Assets/Vehicle - pro 3d models/Civilian_vehicle_05/Prefab/,CivilianVehicle05_red.prefab,1.15,1,1,No
392741.3438,5819479.5,52.51486412,13.41936488,NO,White 70's Jeep,Compact SUV,White,18.72642389,-149.0466,Civilian,Assets/Stylized Vehicles Pack Free/Prefabs/,Jeep2_white.prefab,0.7,0.7,0.7,No
392738.875,5819481.5,52.51488161,13.41932787,NO,80's Mid-size Sedan 2,Mid-size,White,18.3025808,-148.7401,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Small_Car.prefab,0.85,0.85,0.85,No
392734.0938,5819484,52.51490314,13.41925663,NO,80's Mid-size Sedan 2,Mid-size,White,18.6120173,-149.9907,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Small_Car.prefab,0.85,0.85,0.85,No
392731.5,5819485.5,52.51491611,13.41921794,NO,White Mid-size Car,Mid-size,White,18.60338847,-150.15,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_white.prefab,1.15,1,1,No
392727.3438,5819488,52.51493775,13.41915591,NO,White Large Van,Large Van,White,18.50609573,-150.2356,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van.prefab,1,1,1,No
392725.0938,5819489,52.5149463,13.41912244,NO,Silver Mid-size Car,Mid-size,Silver,18.7598063,-150.2014,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_silver.prefab,1.15,1,1,No
392722.4063,5819491,52.51496374,13.41908221,NO,White 80's Hatchback,Compact,White,18.38865012,-149.3345,Civilian,Assets/Hatchback and Sedan/prefabs/,HATCHBACK_1988_white.prefab,0.61,0.61,0.61,No
392719.4063,5819492.5,52.51497663,13.41903753,NO,Black Subcompact Car,Subcompact,Black,18.61573342,-149.3568,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_black.prefab,0.9,0.9,0.9,No
392717.0313,5819494,52.51498965,13.41900206,NO,Black 70's Jeep,Compact SUV,Black,18.52645628,30.8433,Civilian,Assets/Stylized Vehicles Pack Free/Prefabs/,Jeep2_black.prefab,0.7,0.7,0.7,No
392714.7188,5819494.5,52.51499368,13.41896784,NO,Black Compact Car,Compact,Black,19.26693018,-149.7412,Civilian,Assets/Car folder/,black_sedan.prefab,0.6,0.6,0.6,No
392779.7813,5819634.5,52.51626463,13.41988111,NO,White Sports Car,Sports Car,White,7.349378549,-62.5824,Civilian,Assets/Best Sports CARS - Pro 3D Models/Vehicle/SportCar20/Prefabs/,SportCar20_Static_EU.prefab,1,1,1,No
392777.4688,5819630,52.51622374,13.41984849,NO,White Subcompact Car,Subcompact,White,7.27283844,-61.622,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_white.prefab,0.9,0.9,0.9,No
392776.2188,5819627.5,52.51620102,13.41983088,NO,Black Subcompact Car,Subcompact,Black,7.19976763,-62.0241,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_black.prefab,0.9,0.9,0.9,No
392773.7813,5819622.5,52.51615561,13.41979659,NO,Dark Blue 80's Hatchback,Compact,Dark Blue,6.9991659,-62.6198,Civilian,Assets/Hatchback and Sedan/prefabs/,HATCHBACK_1988_dark_blue.prefab,0.61,0.61,0.61,No
392769.875,5819614.5,52.51608295,13.41974163,NO,Dark Silver Compact Car,Compact,Silver,6.683935843,-63.1485,Civilian,Assets/Car folder/,dark_grey_sedan.prefab,0.6,0.6,0.6,No
392702.9688,5819641.5,52.51631242,13.41874732,NO,White 80's Hatchback,Compact,White,5.661842052,94.1342,Civilian,Assets/Hatchback and Sedan/prefabs/,HATCHBACK_1988_white.prefab,0.61,0.61,0.61,No
392692.4688,5819656.5,52.51644516,13.4185878,NO,Dark Blue Full-size Luxury Sedan,Full-size Luxury,Dark Blue,5.807404419,-84.0448,Civilian,Assets/Hatchback and Sedan/prefabs/,SEDAN_dark_blue.prefab,0.85,0.75,0.75,No
392688.875,5819620,52.51611643,13.41854664,NO,White Subcompact Car,Subcompact,White,4.524797048,-80.3595,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_white.prefab,0.9,0.9,0.9,No
392690.2813,5819616,52.51608076,13.41856865,NO,Red Sporty Hatchback Microcar,Microcar,Red,4.454548198,-136.7064,Civilian,Assets/Azerilo/Car Model No.1201 Asset/Prefab/,Sporty_Hatchback_red.prefab,0.7,0.8,0.75,No
392692,5819612.5,52.51604965,13.4185951,NO,Black Subcompact Car,Subcompact,Black,6.873314715,-168.7927,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_black.prefab,0.9,0.9,0.9,No
392695.8125,5819612,52.5160459,13.41865142,NO,Dark Blue 80's Hatchback,Compact,Dark Blue,7.653995551,161.121,Civilian,Assets/Hatchback and Sedan/prefabs/,HATCHBACK_1988_dark_blue.prefab,0.61,0.61,0.61,No
392847.7188,5819722.5,52.51706882,13.42085354,NO,Orange Subcompact Car,Subcompact,Orange,3.764921954,28.161,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_orange.prefab,0.9,0.9,0.9,No
392850.0313,5819721.5,52.51706029,13.42088793,NO,White 90's SUV,Full-size,White,3.920869122,24.7715,Civilian,Assets/Urban American Assets/Props/Vehicles/,Suv_white.prefab,1,1,1,No
392853.5,5819719.5,52.517043,13.42093967,NO,White Subcompact Car,Subcompact,White,3.705137624,25.2028,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_white.prefab,0.9,0.9,0.9,No
392855.8125,5819717.5,52.51702548,13.42097438,NO,White Compact Car,Compact,White,2.968066619,29.1054,Civilian,Assets/Car folder/,white_sedan.prefab,0.6,0.6,0.6,No
392858,5819716.5,52.51701693,13.42100693,NO,Black Subcompact Car,Subcompact,Black,3.06452117,28.3783,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_black.prefab,0.9,0.9,0.9,No
393137.25,5819590.5,52.51593942,13.42516114,NO,Black 80's Hatchback,Compact,Black,6.898910961,118.941,Civilian,Assets/Hatchback and Sedan/prefabs/,HATCHBACK_1988_black.prefab,0.61,0.61,0.61,No
393136.0313,5819588,52.51591671,13.425144,NO,Dark Blue Sporty Hatchback Microcar,Microcar,Dark Blue,6.700851051,-58.751,Civilian,Assets/Azerilo/Car Model No.1201 Asset/Prefab/,Sporty_Hatchback_dark_blue.prefab,0.7,0.8,0.75,No
393133.5625,5819584,52.51588028,13.42510891,NO,80's Mid-size Sedan 2,Mid-size,White,6.831373859,-59.8358,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Small_Car.prefab,0.85,0.85,0.85,No
393132.3438,5819581.5,52.51585757,13.42509176,NO,Red Sports Car,Sports Car,Red,6.633276472,-60.1008,Civilian,Assets/Best Sports CARS - Pro 3D Models/Vehicle/SportCar20/Prefabs/,SportCar20_Static_EU_red.prefab,1,1,1,No
393129.7813,5819576.5,52.51581214,13.42505562,NO,80's Mid-size Sedan 1,Mid-size,White,6.346831299,-61.2337,Civilian,Assets/Urban American Assets/Props/Vehicles/,Car2.prefab,0.85,0.85,0.85,No
393128.7188,5819574.5,52.51579395,13.42504061,NO,White 70's Jeep,Compact SUV,White,6.262476536,-59.6482,Civilian,Assets/Stylized Vehicles Pack Free/Prefabs/,Jeep2_white.prefab,0.7,0.7,0.7,No
393125.0938,5819568.5,52.51573932,13.42498914,NO,Red Subcompact Car,Subcompact,Red,6.392759751,-59.6398,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_red.prefab,0.9,0.9,0.9,No
393123.7813,5819567,52.51572559,13.42497029,NO,90s Mid-size Sedan 2,Mid-size,Black,6.777475709,-60.7296,Civilian,Assets/sedan/pref/,sedanpref.prefab,49,49,49,No
393122.3438,5819564.5,52.51570284,13.42494992,NO,Dark Blue Compact Car,Compact,Dark Blue,6.768343844,-59.3407,Civilian,Assets/Car folder/,dark_blue_sedan.prefab,0.6,0.6,0.6,No
393121.0313,5819562.5,52.51568461,13.42493123,NO,80's Mid-size Sedan 2,Mid-size,White,6.902586875,-58.9376,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Small_Car.prefab,0.85,0.85,0.85,No
393119.9375,5819560,52.51566192,13.42491592,NO,80's Mid-size Sedan 2,Mid-size,White,6.596989806,-58.6168,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Small_Car.prefab,0.85,0.85,0.85,No
393119.0313,5819558,52.51564377,13.42490321,NO,Black Subcompact Car,Subcompact,Black,6.378052258,-59.0328,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_black.prefab,0.9,0.9,0.9,No
393116.25,5819553.5,52.51560279,13.42486369,NO,Black 80's Hatchback,Compact,Black,6.529074864,-59.9866,Civilian,Assets/Hatchback and Sedan/prefabs/,HATCHBACK_1988_black.prefab,0.61,0.61,0.61,No
393114.7813,5819551.5,52.51558453,13.42484269,NO,Black Sporty Hatchback Microcar,Microcar,Black,6.797947346,-60.2234,Civilian,Assets/Azerilo/Car Model No.1201 Asset/Prefab/,Sporty_Hatchback_black.prefab,0.7,0.8,0.75,No
393193.3125,5819648.5,52.51647164,13.42596837,NO,Black Subcompact Car,Subcompact,Black,4.040165838,-71.2132,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_black.prefab,0.9,0.9,0.9,No
393194.25,5819650.5,52.51648979,13.42598154,NO,White Commercial Van,Light Commercial Vehicle,White,3.845266741,-70.2848,Commercial,Assets/Urban American Assets/Props/Vehicles/,Van.prefab,1,1,1,No
393195.9375,5819657.5,52.51655303,13.42600415,NO,White 80's Hatchback,Compact,White,4.664782439,-68.4583,Civilian,Assets/Hatchback and Sedan/prefabs/,HATCHBACK_1988_white.prefab,0.61,0.61,0.61,No
393197.9375,5819661.5,52.51658937,13.42603233,NO,90s Mid-size Sedan 2,Mid-size,Black,4.157963385,-70.0507,Civilian,Assets/sedan/pref/,sedanpref.prefab,49,49,49,No
393199.588922024,5819665.07729991,52.51663016,13.42605666,NO,Green 90's SUV,Full-size,Green,4.059524714,-70.7527,Civilian,Assets/Urban American Assets/Props/Vehicles/,Suv_green.prefab,1,1,1,No
393200.25,5819667.5,52.51664375,13.42606446,NO,Black Mid-size Car,Mid-size,Black,4.04576,-69.6516,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_black.prefab,1.15,1,1,No
393202.625,5819672.5,52.51668914,13.42609785,NO,White Subcompact Car,Subcompact,White,3.531762662,-69.2056,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_white.prefab,0.9,0.9,0.9,No
393203.9375,5819677,52.51672984,13.42611573,NO,Black Subcompact Car,Subcompact,Black,3.846443766,112.3019,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_black.prefab,0.9,0.9,0.9,No
393209.9375,5819694,52.51688379,13.42619866,NO,Silver 90's SUV,Full-size,Silver,4.045621857,-71.5099,Civilian,Assets/Urban American Assets/Props/Vehicles/,Suv_silver.prefab,1,1,1,No
393212.0938,5819701,52.51694712,13.42622818,NO,Dark Blue Large Van,Large Van,Dark Blue,4.423303694,-71.3792,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_dark_blue.prefab,1,1,1,No
393213.9375,5819705,52.51698343,13.42625405,NO,Black Sporty Hatchback,Compact,Black,4.063336254,-69.7785,Civilian,Assets/Azerilo/Car Model No.1201 Asset/Prefab/,Sporty_Hatchback_black.prefab,1,1,1,No
393218.4688,5819718,52.51710115,13.42631663,NO,Dark Silver Compact Car,Compact,Silver,4.281296461,110.8772,Civilian,Assets/Car folder/,dark_grey_sedan.prefab,0.6,0.6,0.6,No
393219.0625,5819720.5,52.51712373,13.42632457,NO,Dark Blue Full-size Sedan,Full-size Car,Dark Blue,4.596854001,-67.7621,Civilian,Assets/Vehicle - pro 3d models/Civilian_vehicle_05/Prefab/,CivilianVehicle05_dark_blue.prefab,1.15,1,1,No
393205.0938,5819681.5,52.51677051,13.42613132,NO,White Mid-size Car,Mid-size,White,4.303616219,-71.3079,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_white.prefab,1.15,1,1,No
393206.375,5819686,52.5168112,13.42614875,NO,90s Mid-size Sedan 1,Mid-size,White,4.643778529,-70.0419,Civilian,Assets/Urban American Assets/Props/Vehicles/,Car1.prefab,0.85,0.85,0.9,No
393207.9375,5819690,52.51684745,13.42617048,NO,Silver Subcompact Car,Subcompact,Silver,4.549405397,-69.7156,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_silver.prefab,0.9,0.9,0.9,No
393221.5313,5819726.5,52.51717813,13.42635902,NO,Silver Subcompact Car,Subcompact,Silver,4.368293248,-70.5699,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_silver.prefab,0.9,0.9,0.9,No
393222.3125,5819728.5,52.51719626,13.42636988,NO,White Subcompact Car,Subcompact,White,4.331604096,-70.4023,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_white.prefab,0.9,0.9,0.9,No
393224.3125,5819733,52.51723709,13.4263979,NO,Black Compact Car,Compact,Black,4.022097281,-69.9211,Civilian,Assets/Car folder/,black_sedan.prefab,0.6,0.6,0.6,No
393226.625,5819740,52.51730045,13.42642972,NO,Black Sporty Hatchback Microcar,Microcar,Black,4.289940679,-69.2085,Civilian,Assets/Azerilo/Car Model No.1201 Asset/Prefab/,Sporty_Hatchback_black.prefab,0.7,0.8,0.75,No
393227.4688,5819742,52.51731859,13.42644151,NO,Dark Blue Full-size Sedan,Full-size Car,Dark Blue,4.195266482,-68.7207,Civilian,Assets/Vehicle - pro 3d models/Civilian_vehicle_05/Prefab/,CivilianVehicle05_dark_blue.prefab,1.15,1,1,No
393235.5313,5819760,52.51748193,13.4265545,NO,White Sporty Hatchback,Compact,White,3.332504805,-65.3436,Civilian,Assets/Azerilo/Car Model No.1201 Asset/Prefab/,Sporty_Hatchback_white.prefab,1,1,1,No
393236.0625,5819762.5,52.51750451,13.42656152,NO,Red Compact Car,Compact,Red,3.811533057,-69.0751,Civilian,Assets/Car folder/,red_sedan.prefab,0.6,0.6,0.6,No
393237.375,5819767.5,52.5175497,13.42657925,NO,Silver Subcompact Car,Subcompact,Silver,4.538062282,-65.7301,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_silver.prefab,0.9,0.9,0.9,No
393239.3125,5819771.5,52.51758602,13.42660651,NO,Red Subcompact Car,Subcompact,Red,4.300035119,-67.4309,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_red.prefab,0.9,0.9,0.9,No
393240.75,5819776,52.51762674,13.42662624,NO,Dark Blue Compact Car,Compact,Dark Blue,4.685592384,-69.5024,Civilian,Assets/Car folder/,dark_blue_sedan.prefab,0.6,0.6,0.6,No
393242.75,5819780,52.51766308,13.42665442,NO,Dark Blue Subcompact Car,Subcompact,Dark Blue,4.28194901,-67.088,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_dark_blue.prefab,0.9,0.9,0.9,No
393244.1563,5819784,52.51769931,13.42667385,NO,Black Subcompact Car,Subcompact,Black,4.429498957,-67.5248,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_black.prefab,0.9,0.9,0.9,No
393244.9063,5819786.5,52.51772192,13.4266841,NO,Dark Blue Mid-size Car,Mid-size,Dark Blue,4.641738397,-69.3256,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_dark_blue.prefab,1.15,1,1,No
393246.3125,5819790.5,52.51775814,13.42670353,NO,Black Subcompact Car,Subcompact,Black,4.790447503,-69.6604,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_black.prefab,0.9,0.9,0.9,No
393248.75,5819797,52.51781703,13.42673735,NO,Silver Subcompact Car,Subcompact,Silver,4.891024793,-66.8777,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_silver.prefab,0.9,0.9,0.9,No
393249.9063,5819799.5,52.51783973,13.42675358,NO,Red Mid-size Car,Mid-size,Red,4.725509977,-70.4369,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_red.prefab,1.15,1,1,No
393251.0625,5819802,52.51786242,13.42676981,NO,Light Blue Large Van,Large Van,Light Blue,4.559798135,-70.4241,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_light_blue.prefab,1,1,1,No
393252.375,5819805.5,52.51789413,13.42678802,NO,White Sporty Hatchback Microcar,Microcar,White,4.611335267,-69.4095,Civilian,Assets/Azerilo/Car Model No.1201 Asset/Prefab/,Sporty_Hatchback_white.prefab,0.7,0.8,0.75,No
393246.75,5819807.5,52.517911,13.42670452,NO,Black Full-size Sedan,Full-size Car,Black,7.173314057,116.9254,Civilian,Assets/Vehicle - pro 3d models/Civilian_vehicle_05/Prefab/,CivilianVehicle05_black.prefab,1.15,1,1,No
393245.375,5819805.5,52.51789276,13.4266849,NO,Black Sporty Hatchback,Compact,Black,6.877930215,116.6552,Civilian,Assets/Azerilo/Car Model No.1201 Asset/Prefab/,Sporty_Hatchback_black.prefab,1,1,1,No
393244.3125,5819803.5,52.51787458,13.42666989,NO,Black Subcompact Car,Subcompact,Black,6.858620294,117.7474,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_black.prefab,0.9,0.9,0.9,No
393243.3125,5819801.5,52.51785641,13.4266558,NO,White Subcompact Car,Subcompact,White,6.896627578,118.595,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_white.prefab,0.9,0.9,0.9,No
393242,5819799.5,52.51783818,13.42663711,NO,Light Mid-size Car,Mid-size,Light Blue,6.655441012,118.1324,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus.prefab,1.15,1,1,No
393240.5313,5819796.5,52.51781093,13.42661644,NO,Pewter Compact Car,Compact,Pewter,6.738261767,118.0092,Civilian,Assets/Car folder/,pewter_sedan.prefab,0.6,0.6,0.6,No
393238.75,5819792,52.51777014,13.42659164,NO,Black 80's Hatchback,Compact,Black,7.236620733,117.4772,Civilian,Assets/Hatchback and Sedan/prefabs/,HATCHBACK_1988_black.prefab,0.61,0.61,0.61,No
393237.625,5819790,52.51775195,13.42657571,NO,Black Large Van,Large Van,Black,7.16412654,116.3179,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
393235.5313,5819785,52.5177066,13.42654647,NO,Light Blue 80's Hatchback,Compact,Light Blue,7.615301285,118.0451,Civilian,Assets/Hatchback and Sedan/prefabs/,HATCHBACK_1988_light_blue.prefab,0.61,0.61,0.61,No
393232.4688,5819781,52.51767006,13.42650264,NO,Black Sports Car,Sports Car,Black,6.74787192,116.2517,Civilian,Assets/Best Sports CARS - Pro 3D Models/Vehicle/SportCar20/Prefabs/,SportCar20_Static_EU_black.prefab,1,1,1,No
393231,5819778.5,52.5176473,13.42648181,NO,Silver Sporty Hatchback,Compact,Silver,6.598265768,117.5479,Civilian,Assets/Azerilo/Car Model No.1201 Asset/Prefab/,Sporty_Hatchback_silver.prefab,1,1,1,No
393230.0625,5819776.5,52.51762914,13.42646864,NO,Black Mid-size Car,Mid-size,Black,6.690977917,118.1751,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_black.prefab,1.15,1,1,No
393229.1563,5819774.5,52.51761099,13.42645593,NO,Silver Subcompact Car,Subcompact,Silver,6.81187483,298.6584,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_silver.prefab,0.9,0.9,0.9,No
393226.625,5819770.5,52.51757455,13.42641992,NO,Dark Silver Compact Car,Compact,Silver,6.413013207,117.3013,Civilian,Assets/Car folder/,dark_grey_sedan.prefab,0.6,0.6,0.6,No
393225.4688,5819767.5,52.51754736,13.42640385,NO,White Subcompact Car,Subcompact,White,6.774226804,118.5546,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_white.prefab,0.9,0.9,0.9,No
393224.9375,5819765,52.51752479,13.42639683,NO,Red Subcompact Car,Subcompact,Red,7.458089053,118.6456,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_red.prefab,0.9,0.9,0.9,No
393211.375,5819768.5,52.51755359,13.42619591,NO,Silver Subcompact Car,Subcompact,Silver,6.189264212,-62.0765,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_silver.prefab,0.9,0.9,0.9,No
393212.6875,5819772,52.5175853,13.42621412,NO,Black Subcompact Car,Subcompact,Black,6.642305256,-61.6484,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_black.prefab,0.9,0.9,0.9,No
393214.2188,5819774,52.51760357,13.42623604,NO,White 70's Jeep,Compact SUV,White,6.208815718,-61.195,Civilian,Assets/Stylized Vehicles Pack Free/Prefabs/,Jeep2_white.prefab,0.7,0.7,0.7,No
393215.3125,5819776.5,52.51762625,13.42625135,NO,90s Mid-size Sedan 2,Mid-size,Black,6.392967936,118.5824,Civilian,Assets/sedan/pref/,sedanpref.prefab,49,49,49,No
393216.8438,5819779,52.51764902,13.4262731,NO,Silver 90's SUV,Full-size,Silver,6.188428734,-62.5246,Civilian,Assets/Urban American Assets/Props/Vehicles/,Suv_silver.prefab,1,1,1,No
393217.3125,5819781,52.51766709,13.42627936,NO,White Mid-size Car,Mid-size,White,6.698051161,-63.7472,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_white.prefab,1.15,1,1,No
