X,Y,LATITUDE,LONGITUDE,fid,LIGHTSTYLE,ShortNumbe,OPERATOR,STATUS,DISTRICT,LOCATION,ROAD,EAST,NORTH,LUMINOUS,MODEL,SCALE_X,SCALE_Y,SCALE_Z,HubDist,BEARING
392295.3231,5820701.522,52.52575813,13.41239883,s_oeffbeleucht.125268,41562-2110005-00,5,Electricity,In operation,Mitte (REG A),Mitte,Kleine AlexanderstraÃŸe,392295.3231,5820701.522,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,4.22586399,288.5195
392277.4,5820688,52.52563307,13.41213913,s_oeffbeleucht.125269,41562-2110006-00,6,Electricity,In operation,Mitte (REG A),Mitte,Kleine AlexanderstraÃŸe,392277.2305,5820687.644,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,6.675288761,110.3006
392275.831,5820658.123,52.52536426,13.4121257,s_oeffbeleucht.125270,41562-2110007-00,7,Electricity,In operation,Mitte (REG A),Mitte,Kleine AlexanderstraÃŸe,392275.831,5820658.123,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,3.403035282,287.8567
393381.7976,5819471.893,52.51492141,13.4288016,s_oeffbeleucht.125275,41563-2110005-00,5,Electricity,In operation,Friedrichshain-Kreuzberg (REG A),Friedrichshain,Kleine AndreasstraÃŸe,393381.7976,5819471.893,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,2.517831052,186.7717
393408.8458,5819463.567,52.51485188,13.42920271,s_oeffbeleucht.125276,41563-2110006-00,6,Electricity,In operation,Friedrichshain-Kreuzberg (REG A),Friedrichshain,Kleine AndreasstraÃŸe,393408.8458,5819463.567,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,2.55214323,206.5175
393435.0458,5819455.486,52.51478438,13.42959124,s_oeffbeleucht.125277,41563-2110007-00,7,Electricity,In operation,Friedrichshain-Kreuzberg (REG A),Friedrichshain,Kleine AndreasstraÃŸe,393435.0459,5819455.486,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,2.422843503,206.6933
393461.2089,5819447.302,52.51471594,13.42997926,s_oeffbeleucht.125278,41563-2110008-00,8,Electricity,In operation,Friedrichshain-Kreuzberg (REG A),Friedrichshain,Kleine AndreasstraÃŸe,393461.2089,5819447.302,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,2.1501242,207.4165
391365.8066,5821057.729,52.5287747,13.39858681,s_oeffbeleucht.125280,41564-2110001-00,1,Electricity,In operation,Mitte (REG A),Mitte,Kleine AuguststraÃŸe,391365.8067,5821057.729,Lighting pole with extension light,/Assets/Models/Berlin/Street_Light_Models/Object11.prefab,2.8,2.8,2.8,2.835837854,84.0157
391372.1139,5821034.802,52.52856992,13.39868724,s_oeffbeleucht.125281,41564-2110002-00,2,Electricity,In operation,Mitte (REG A),Mitte,Kleine AuguststraÃŸe,391372.1139,5821034.802,Lighting pole with extension light,/Assets/Models/Berlin/Street_Light_Models/Object11.prefab,2.8,2.8,2.8,2.596727971,84.7628
391378.2462,5821011.88,52.52836515,13.39878509,s_oeffbeleucht.125282,41564-2110003-00,3,Electricity,In operation,Mitte (REG A),Mitte,Kleine AuguststraÃŸe,391378.2462,5821011.88,Lighting pole with extension light,/Assets/Models/Berlin/Street_Light_Models/Object11.prefab,2.8,2.8,2.8,2.525127383,65.2257
391385.1224,5820986.38,52.52813736,13.39889475,s_oeffbeleucht.125283,41564-2110004-00,4,Electricity,In operation,Mitte (REG A),Mitte,Kleine AuguststraÃŸe,391385.1224,5820986.38,Lighting pole with extension light,/Assets/Models/Berlin/Street_Light_Models/Object11.prefab,2.8,2.8,2.8,2.37530018,67.214
391390.5152,5820966.578,52.52796048,13.39898068,s_oeffbeleucht.125284,41564-2110005-00,5,Electricity,In operation,Mitte (REG A),Mitte,Kleine AuguststraÃŸe,391390.5152,5820966.578,Lighting pole with extension light,/Assets/Models/Berlin/Street_Light_Models/Object11.prefab,2.8,2.8,2.8,2.203678987,79.8495
392033.4737,5819937.228,52.51883783,13.40878896,s_oeffbeleucht.123347,41457-2110001-00,1,Electricity,In operation,Mitte (REG A),Mitte,JÃ¼denstraÃŸe,392033.4737,5819937.228,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,7.115785698,54.894
392051.2849,5819935.374,52.5188247,13.40905195,s_oeffbeleucht.123348,41457-2110002-00,2,Electricity,In operation,Mitte (REG A),Mitte,JÃ¼denstraÃŸe,392051.2849,5819935.374,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,5.863137791,233.7616
392049.7361,5819916.561,52.51865533,13.40903525,s_oeffbeleucht.123349,41457-2110003-00,3,Electricity,In operation,Mitte (REG A),Mitte,JÃ¼denstraÃŸe,392049.7361,5819916.561,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,6.866642947,49.1974
392064.3473,5819898.24,52.51849358,13.40925644,s_oeffbeleucht.123351,41457-2110005-00,5,Electricity,In operation,Mitte (REG A),Mitte,JÃ¼denstraÃŸe,392064.3474,5819898.24,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,6.478699452,52.0456
392080.1617,5819878.353,52.51831799,13.40949587,s_oeffbeleucht.123353,41457-2110007-00,7,Electricity,In operation,Mitte (REG A),Mitte,JÃ¼denstraÃŸe,392080.1617,5819878.353,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,6.106344926,53.8868
392101.6494,5819872.016,52.51826529,13.40981448,s_oeffbeleucht.123358,41457-2110012-00,12,Electricity,In operation,Mitte (REG A),Mitte,JÃ¼denstraÃŸe,392101.6494,5819872.016,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,7.084651216,229.8541
392146.7392,5819743.478,52.51711909,13.41052042,s_oeffbeleucht.123359,41457-2110013-00,13,Electricity,In operation,Mitte (REG A),Mitte,JÃ¼denstraÃŸe,392146.7392,5819743.478,Light pole with twin bracket,/Assets/Models/Berlin/Street_Light_Models/Object35.prefab,1.048749,1.048749,1.048749,7.524152914,260.1875
392149.1,5819706,52.51678275,13.41056736,s_oeffbeleucht.123360,41457-2110014-00,14,Electricity,Out of order,Mitte (REG A),Mitte,JÃ¼denstraÃŸe,392155.8641,5819702.409,Light pole with boom light,/Assets/Models/Berlin/Street_Light_Models/Object21.prefab,2.9,2.9,2.9,9.137331957,257.9257
392153.2,5819654,52.51631625,13.41064462,s_oeffbeleucht.123361,41457-2110015-00,15,Electricity,In operation,Mitte (REG A),Mitte,JÃ¼denstraÃŸe,392157.1196,5819656.451,Light pole with boom light,/Assets/Models/Berlin/Street_Light_Models/Object21.prefab,2.9,2.9,2.9,6.769058688,277.6197
392152.885,5819605.838,52.51588337,13.4106556,s_oeffbeleucht.123362,08536-2110016-00,16,Electricity,In operation,Mitte (REG A),Mitte,Neue JÃ¼denstraÃŸe,392152.885,5819605.838,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,5.056869931,281.5435
392562.6511,5820057.338,52.5200218,13.41654592,s_oeffbeleucht.123008,41432-2110001-00,1,Electricity,In operation,Mitte (REG A),Mitte,JacobystraÃŸe,392562.6511,5820057.338,Light pole with boom light,/Assets/Models/Berlin/Street_Light_Models/Object21.prefab,2.9,2.9,2.9,11.72335185,309.7768
392565.9203,5820072.765,52.52016109,13.41658909,s_oeffbeleucht.123009,41432-2110002-00,2,Electricity,In operation,Mitte (REG A),Mitte,JacobystraÃŸe,392565.9204,5820072.765,Light pole with boom light,/Assets/Models/Berlin/Street_Light_Models/Object21.prefab,2.9,2.9,2.9,4.678411192,306.8979
392569.1852,5820091.117,52.52032666,13.41663126,s_oeffbeleucht.123010,41432-2110003-00,3,Electricity,In operation,Mitte (REG A),Mitte,JacobystraÃŸe,392569.1853,5820091.117,Light pole with boom light,/Assets/Models/Berlin/Street_Light_Models/Object21.prefab,2.9,2.9,2.9,4.06657131,129.4539
392505.2844,5820449.921,52.52353853,13.41557382,s_oeffbeleucht.124840,41520-2110032-00,32,Electricity,In operation,Mitte (REG A),Mitte,KeibelstraÃŸe,392505.2844,5820449.921,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,2.564122285,40.2667
392525.0548,5820452.028,52.52356136,13.41586442,s_oeffbeleucht.124841,41520-2110033-00,33,Electricity,In operation,Mitte (REG A),Mitte,KeibelstraÃŸe,392525.0548,5820452.028,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,3.886896641,305.7435
391067.223,5819769.019,52.51713393,13.39460952,s_oeffbeleucht.121214,40281-2110020-00,20,Electricity,In operation,Mitte (REG A),Mitte,Bebelplatz,391067.223,5819769.019,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,19.61970803,354.4387
391075.7383,5819769.857,52.51714316,13.39473468,s_oeffbeleucht.121215,40281-2110021-00,21,Electricity,In operation,Mitte (REG A),Mitte,Bebelplatz,391075.7383,5819769.857,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,19.51275072,356.1625
391083.4801,5819769.459,52.51714113,13.39484886,s_oeffbeleucht.121216,40281-2110022-00,22,Electricity,In operation,Mitte (REG A),Mitte,Bebelplatz,391083.4801,5819769.459,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,20.56529244,355.0929
391129.6703,5819566.294,52.51532459,13.39559581,s_oeffbeleucht.121217,41311-2110001-00,1,Electricity,In operation,Mitte (REG A),Mitte,Hinter der Katholischen Kirche,391129.6703,5819566.294,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,8.310616401,266.903
391117.0595,5819566.033,52.51531972,13.39541013,s_oeffbeleucht.121218,41311-2110002-00,2,Electricity,In operation,Mitte (REG A),Mitte,Hinter der Katholischen Kirche,391113.4203,5819564.544,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,4.303908048,80.3259
391128.0453,5819582.794,52.51547254,13.39556647,s_oeffbeleucht.121219,41311-2110003-00,3,Electricity,In operation,Mitte (REG A),Mitte,Hinter der Katholischen Kirche,391128.0453,5819582.794,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,7.985842359,266.1167
391115.266,5819581.097,52.51545474,13.39537878,s_oeffbeleucht.121220,41311-2110004-00,4,Electricity,In operation,Mitte (REG A),Mitte,Hinter der Katholischen Kirche,391112.0453,5819580.419,Light pole with special shape,/Assets/Models/Berlin/Street_Light_Models/Object28.prefab,1.9,1.9,1.9,4.894205287,87.132
391125.4203,5819606.669,52.51568657,13.39551999,s_oeffbeleucht.121221,41311-2110005-00,5,Electricity,In operation,Mitte (REG A),Mitte,Hinter der Katholischen Kirche,391125.4203,5819606.669,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,7.361797173,264.3535
391113.6692,5819597.902,52.51560544,13.39534976,s_oeffbeleucht.121222,41311-2110006-00,6,Electricity,In operation,Mitte (REG A),Mitte,Hinter der Katholischen Kirche,391109.7953,5819599.544,Light pole with special shape,/Assets/Models/Berlin/Street_Light_Models/Object28.prefab,1.9,1.9,1.9,5.091317563,81.4926
391124.1703,5819618.419,52.51579192,13.39549773,s_oeffbeleucht.121223,41311-2110007-00,7,Electricity,In operation,Mitte (REG A),Mitte,Hinter der Katholischen Kirche,391124.1703,5819618.419,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,7.095701178,264.9178
392265.4268,5819904.811,52.51859241,13.41221656,s_oeffbeleucht.125399,41582-2110020-00,20,Electricity,In operation,Mitte (REG A),Mitte,KlosterstraÃŸe,392265.4268,5819904.811,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,37.88752678,238.5047
392283.2244,5819918.062,52.51871501,13.41247446,s_oeffbeleucht.125400,41582-2110021-00,21,Electricity,In operation,Mitte (REG A),Mitte,KlosterstraÃŸe,392283.2245,5819918.062,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,37.29594718,52.7216
392296.7014,5819915.015,52.51869029,13.41267399,s_oeffbeleucht.125401,41582-2110022-00,22,Electricity,In operation,Mitte (REG A),Mitte,KlosterstraÃŸe,392296.7014,5819915.015,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,27.56823194,60.9946
392275.8828,5819842.992,52.51803893,13.41239063,s_oeffbeleucht.125402,41582-2110023-00,23,Electricity,In operation,Mitte (REG A),Mitte,KlosterstraÃŸe,392275.8828,5819842.992,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,18.91799532,245.6952
392303.1576,5819854.243,52.51814543,13.41278878,s_oeffbeleucht.125403,41582-2110024-00,24,Electricity,In operation,Mitte (REG A),Mitte,KlosterstraÃŸe,392303.1576,5819854.243,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,37.63450726,110.7059
392327.6954,5819863.536,52.51823379,13.41314726,s_oeffbeleucht.125404,41582-2110025-00,25,Electricity,In operation,Mitte (REG A),Mitte,KlosterstraÃŸe,392327.6954,5819863.536,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,24.9902726,154.7354
391396.6728,5820943.826,52.52775725,13.39907885,s_oeffbeleucht.125285,41564-2110006-00,6,Electricity,In operation,Mitte (REG A),Mitte,Kleine AuguststraÃŸe,391396.6728,5820943.826,Lighting pole with extension light,/Assets/Models/Berlin/Street_Light_Models/Object11.prefab,2.8,2.8,2.8,2.090095906,85.7497
391402.1,5820921,52.5275532,13.39916628,s_oeffbeleucht.125286,41564-2110007-00,7,Electricity,In operation,Mitte (REG A),Mitte,Kleine AuguststraÃŸe,391402.5221,5820920.11,Lighting pole with extension light,/Assets/Models/Berlin/Street_Light_Models/Object11.prefab,2.8,2.8,2.8,2.471500264,69.03
391247.6,5820882,52.52717191,13.39690254,s_oeffbeleucht.125287,41565-2110001-00,1,Electricity,In operation,Mitte (REG A),Mitte,Kleine Hamburger StraÃŸe,391247.719,5820881.931,Lighting pole with extension light,/Assets/Models/Berlin/Street_Light_Models/Object11.prefab,1.9,1.9,1.9,4.368472602,215.426
391231,5820895,52.52728542,13.39665369,s_oeffbeleucht.125288,41565-2110002-00,2,Electricity,In operation,Mitte (REG A),Mitte,Kleine Hamburger StraÃŸe,391231.1871,5820894.531,Lighting pole with extension light,/Assets/Models/Berlin/Street_Light_Models/Object11.prefab,1.9,1.9,1.9,3.840287509,218.7286
391095.124,5821001.171,52.52821239,13.39461682,s_oeffbeleucht.125290,41565-2110004-00,4,Electricity,Renovation (out of service),Mitte (REG A),Mitte,Kleine Hamburger StraÃŸe,391095.1241,5821001.171,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,5.402997021,223.3344
391072.8201,5821005.127,52.52824349,13.39428688,s_oeffbeleucht.125291,41565-2110005-00,5,Electricity,In operation,Mitte (REG A),Mitte,Kleine Hamburger StraÃŸe,391072.8201,5821005.127,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,5.490676304,41.2183
391062.5764,5821028.12,52.52844807,13.3941284,s_oeffbeleucht.125292,41565-2110006-00,6,Electricity,In operation,Mitte (REG A),Mitte,Kleine Hamburger StraÃŸe,391062.5764,5821028.12,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,6.044749329,221.0519
392148.1045,5819577.931,52.51563163,13.41059423,s_oeffbeleucht.123363,08536-2110018-00,18,Electricity,In operation,Mitte (REG A),Mitte,Neue JÃ¼denstraÃŸe,392148.1045,5819577.931,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,5.311368898,281.1101
392142.0697,5819549.798,52.51537762,13.41051446,s_oeffbeleucht.123364,08536-2110020-00,20,Electricity,In operation,Mitte (REG A),Mitte,Neue JÃ¼denstraÃŸe,392142.0698,5819549.798,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,4.39212817,274.718
392138.0722,5819523.627,52.51514164,13.41046406,s_oeffbeleucht.123365,08536-2110022-00,22,Electricity,In operation,Mitte (REG A),Mitte,Neue JÃ¼denstraÃŸe,392138.0722,5819523.627,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,5.104979895,285.1807
391171.8997,5819842.69,52.51781689,13.39612741,s_oeffbeleucht.121207,41308-2110001-00,1,Electricity,In operation,Mitte (REG A),Mitte,Hinter dem GieÃŸhaus,391171.8997,5819842.69,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,5.940070501,82.0812
391169.8445,5819858.388,52.51795756,13.396092,s_oeffbeleucht.121208,41308-2110002-00,2,Electricity,In operation,Mitte (REG A),Mitte,Hinter dem GieÃŸhaus,391169.8445,5819858.388,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,6.43294874,84.7423
391162.999,5819940.854,52.51869728,13.39596416,s_oeffbeleucht.121209,41308-2110005-00,5,Electricity,In operation,Mitte (REG A),Mitte,Hinter dem GieÃŸhaus,391162.999,5819940.854,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,5.081593507,79.5399
391175.2675,5819966.842,52.51893327,13.39613639,s_oeffbeleucht.121210,41308-2110007-00,7,Electricity,In operation,Mitte (REG A),Mitte,Hinter dem GieÃŸhaus,391175.2675,5819966.842,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,6.628087596,152.6427
391208.065,5819988.4,52.51913356,13.3966125,s_oeffbeleucht.121211,41308-2110009-00,9,Electricity,In operation,Mitte (REG A),Mitte,Hinter dem GieÃŸhaus,391208.065,5819988.4,Lighting pole with extension light,/Assets/Models/Berlin/Street_Light_Models/Object11.prefab,2.9,2.9,2.9,8.35159977,151.1819
391059.198,5819767.671,52.51712021,13.39449174,s_oeffbeleucht.121213,40281-2110019-00,19,Electricity,In operation,Mitte (REG A),Mitte,Bebelplatz,391059.198,5819767.671,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,20.27949988,354.1244
392581.567,5820106.664,52.52046881,13.41680865,s_oeffbeleucht.123011,41432-2110004-00,4,Electricity,In operation,Mitte (REG A),Mitte,JacobystraÃŸe,392581.567,5820106.664,Light pole with boom light,/Assets/Models/Berlin/Street_Light_Models/Object21.prefab,2.9,2.9,2.9,3.622122588,125.8256
392594.1239,5820122.535,52.52061392,13.41698852,s_oeffbeleucht.123012,41432-2110005-00,5,Electricity,In operation,Mitte (REG A),Mitte,JacobystraÃŸe,392594.1239,5820122.535,Light pole with boom light,/Assets/Models/Berlin/Street_Light_Models/Object21.prefab,2.9,2.9,2.9,3.089996928,127.7584
392607.2029,5820138.675,52.52076154,13.41717599,s_oeffbeleucht.123013,41432-2110006-00,6,Electricity,In operation,Mitte (REG A),Mitte,JacobystraÃŸe,392607.2029,5820138.675,Light pole with boom light,/Assets/Models/Berlin/Street_Light_Models/Object21.prefab,2.9,2.9,2.9,2.31197935,121.3081
392615.4911,5820158.061,52.52093739,13.41729183,s_oeffbeleucht.123016,41432-2110009-00,9,Electricity,In operation,Mitte (REG A),Mitte,JacobystraÃŸe,392615.4911,5820158.061,Light pole with boom light,/Assets/Models/Berlin/Street_Light_Models/Object21.prefab,2.9,2.9,2.9,3.345306077,217.6748
392638.3127,5820146.263,52.52083586,13.41763187,s_oeffbeleucht.123017,41432-2110010-00,10,Electricity,In operation,Mitte (REG A),Mitte,JacobystraÃŸe,392638.3127,5820146.263,Light pole with boom light,/Assets/Models/Berlin/Street_Light_Models/Object21.prefab,2.9,2.9,2.9,4.039170816,207.8817
392659.8313,5820134.93,52.52073825,13.41795255,s_oeffbeleucht.123018,41432-2110011-00,11,Electricity,In operation,Mitte (REG A),Mitte,JacobystraÃŸe,392659.8313,5820134.93,Light pole with boom light,/Assets/Models/Berlin/Street_Light_Models/Object21.prefab,2.9,2.9,2.9,3.968256576,202.5636
