X,Y,LATITUDE,LONGITUDE,name,altitude,BEARING,href,CityObjType,ELEVATION,LocalityName,ThoroughfareName,ThoroughfareNumber,function,measuredHeight,roofType
392368.3002,5819070.843,52.5111181,13.414002,BLDG_00030008004ecb94,34.4199982,358.7488335,36693/BLDG_00030008004ecb94.dae,Building,34.42,Berlin,Am KÃ¶llnischen Park,1,2111,25.19817,3100
392074.9886,5819227.206,52.5124653,13.409631,DEB_LOD2_UUID_1bf15d2f-71f1-42a8-899a-203f94c14188,34.53,358.7428718,36814/DEB_LOD2_UUID_1bf15d2f-71f1-42a8-899a-203f94c14188.dae,Building,34.53,Berlin,KÃ¶penicker Str.,98,2111,20.489,2100
392552.6988,5819130.467,52.5116903,13.4166988,BLDG_0003000a002becf0,34.6599998,358.7397806,36484/BLDG_0003000a002becf0.dae,Building,34.66,Berlin,BrÃ¼ckenstr.,2,1004,19.57656,1000
392586.2809,5819143.618,52.5118151,13.4171892,BLDG_0003000e00143b29,34.6199989,358.745162,36496/BLDG_0003000e00143b29.dae,Building,34.62,Berlin,Ohmstr.,10,1231,22.11729,1130
392496.5519,5819197.863,52.5122849,13.41585,BLDG_0003000a002bed17,33.6599998,358.7384795,36504/BLDG_0003000a002bed17.dae,Building,33.66,Berlin,KÃ¶penicker Str.,83,1116,25.96136,1130
392616.2497,5819114.585,52.5115601,13.41764,DEB_LOD2_UUID_1667f79e-fa01-4dd1-a5e1-cc7b2ffb31f4,35.44,358.7408428,36655/DEB_LOD2_UUID_1667f79e-fa01-4dd1-a5e1-cc7b2ffb31f4.dae,Building,35.44,Berlin,KÃ¶penicker Str.,86,1004,4.402,2100
392552.839,5819079.9,52.5112359,13.4167172,BLDG_0003000e00650e3d,34.5999985,358.7537051,36632/BLDG_0003000e00650e3d.dae,Building,34.6,Berlin,KÃ¶penicker Str.,82,1004,10.9389,1000
392286.1402,5819236.479,52.5125904,13.4127382,DEB_LOD2_UUID_4a09cf7d-c875-400e-9e3e-67e8268a880c,35.18,358.7412854,36697/DEB_LOD2_UUID_4a09cf7d-c875-400e-9e3e-67e8268a880c.dae,Building,35.18,Berlin,KÃ¶penicker Str.,98,2111,3.4,1000
392028.458,5819014.093,52.5105409,13.4090148,DEB_LOD2_UUID_c494f834-29c3-432b-b3a2-d490fa5f683f,34.933,358.732052,36669/DEB_LOD2_UUID_c494f834-29c3-432b-b3a2-d490fa5f683f.dae,Building,34.933,Berlin,KÃ¶penicker Str.,86,1004,24.876,1000
392351.5674,5819152.219,52.5118461,13.4137292,DEB_LOD2_UUID_923045a3-e007-4caf-af88-7fef55514b0e,34.741,358.7426614,36723/DEB_LOD2_UUID_923045a3-e007-4caf-af88-7fef55514b0e.dae,Building,34.741,Berlin,KÃ¶penicker Str.,98,2111,2.647,1000
392278.3882,5819227.881,52.5125116,13.4126268,DEB_LOD2_UUID_d80cc7d4-0d76-4113-af15-5c19aa5f6723,35.313,358.7355347,36732/DEB_LOD2_UUID_d80cc7d4-0d76-4113-af15-5c19aa5f6723.dae,Building,35.313,Berlin,KÃ¶penicker Str.,98,2111,9,1000
392374.7407,5819140.883,52.5117488,13.4140742,DEB_LOD2_UUID_c1f87110-2687-415c-bf8b-486b60f327a8,34.636,358.7409397,36764/DEB_LOD2_UUID_c1f87110-2687-415c-bf8b-486b60f327a8.dae,Building,34.636,Berlin,KÃ¶penicker Str.,98,2111,19.534,2100
392113.3713,5819260.7,52.5127739,13.4101855,DEB_LOD2_UUID_5f820d2e-aee5-45db-a06d-b718100dcd5a,34.893,358.7480542,36830/DEB_LOD2_UUID_5f820d2e-aee5-45db-a06d-b718100dcd5a.dae,Building,34.893,Berlin,KÃ¶penicker Str.,98,2111,18.592,3100
392185.8027,5819223.687,52.5124556,13.4112644,DEB_LOD2_UUID_f4033aef-5a36-4aaf-ab78-81113defb50a,35.27,358.7415133,36930/DEB_LOD2_UUID_f4033aef-5a36-4aaf-ab78-81113defb50a.dae,Building,35.27,Berlin,KÃ¶penicker Str.,98,2111,24.679,1000
392310.8829,5819087.472,52.5112562,13.4131509,DEB_LOD2_UUID_82238d9d-31f7-49ba-be86-6ed74b344c61,34.6,358.7463937,36838/DEB_LOD2_UUID_82238d9d-31f7-49ba-be86-6ed74b344c61.dae,Building,34.6,Berlin,KÃ¶penicker Str.,98,2111,24.405,2100
392634.8372,5819250.835,52.5127882,13.4178698,BLDG_0003000e0096780a,32.3899994,358.746579,36516/BLDG_0003000e0096780a.dae,Building,32.39,Berlin,BrÃ¼ckenstr.,4,2101,35.80402,1130
392080.4986,5819228.932,52.5124819,13.4097116,DEB_LOD2_UUID_3398d91b-ca4e-4f72-ab93-24739382d1ff,34.75,358.737092,37024/DEB_LOD2_UUID_3398d91b-ca4e-4f72-ab93-24739382d1ff.dae,Building,34.75,Berlin,KÃ¶penicker Str.,98,2111,22.806,2100
392243.0858,5819121.41,52.5115478,13.4121413,DEB_LOD2_UUID_06e0de0a-dfee-4821-893b-967563d20ad6,34.32,358.7367765,37207/DEB_LOD2_UUID_06e0de0a-dfee-4821-893b-967563d20ad6.dae,Building,34.32,Berlin,KÃ¶penicker Str.,98,2111,25.442,2100
392069.9765,5819509.366,52.515,13.4094656,BLDG_00030009007f800d,32.9000015,358.7372531,37402/BLDG_00030009007f800d.dae,Building,32.9,Berlin,Molkenmarkt,1,2349,3.45129,1000
392276.6658,5819342.199,52.5135386,13.4125644,DEB_LOD2_UUID_004bcaa1-4465-4f09-b3d5-b8389d356bfc,34.75,358.7369785,37249/DEB_LOD2_UUID_004bcaa1-4465-4f09-b3d5-b8389d356bfc.dae,Building,34.75,Berlin,KÃ¶penicker Str.,98,2111,26.108,1000
392548.8774,5819165.791,52.512007,13.4166311,BLDG_0003000f003e8eed,34.4399986,358.7385513,36448/BLDG_0003000f003e8eed.dae,Building,34.44,Berlin,Ohmstr.,5,2121,23.30782,1130
392618.8519,5819154.632,52.5119205,13.4176654,BLDG_0003000a002ef0a9,34.9900017,358.7393909,36512/BLDG_0003000a002ef0a9.dae,Building,34.99,Berlin,BrÃ¼ckenstr.,6,2364,4.40149,1000
392397.3259,5819132.13,52.5116746,13.4144097,BLDG_0003000000197108,34.8499985,358.7522757,36520/BLDG_0003000000197108.dae,Building,34.85,Berlin,Rungestr.,13,1004,23.20878,1000
392378.261,5819150.931,52.5118398,13.4141228,BLDG_0003000e006b1411,34.7999992,358.7422069,36472/BLDG_0003000e006b1411.dae,Building,35.03,Berlin,KÃ¶penicker Str.,79,1004,28.73751,1130
392566.9149,5819125.192,52.5116457,13.4169099,BLDG_0003000e00143b23,34.5900002,358.7398888,36524/BLDG_0003000e00143b23.dae,Building,34.59,Berlin,KÃ¶penicker Str.,86,1231,22.10912,1000
392619.4958,5819052.679,52.5110044,13.4177078,BLDG_0003000f0029522e,34.4399986,358.7420289,36624/BLDG_0003000f0029522e.dae,Building,34.44,Berlin,KÃ¶penicker Str.,95,2529,14.81728,1000
392512.4331,5819129.559,52.5116742,13.416106,BLDG_0003000e009677fb,34.4599991,358.7443351,36628/BLDG_0003000e009677fb.dae,Building,34.46,Berlin,KÃ¶penicker Str.,73,1004,25.66322,1000
392477.8963,5819148.399,52.5118367,13.4155912,BLDG_0003000e000ca7d1,33.9500008,358.7477445,36679/BLDG_0003000e000ca7d1.dae,Building,33.95,Berlin,KÃ¶penicker Str.,86,1004,26.1414,1130
392140.6335,5819273.241,52.512892,13.410583,DEB_LOD2_UUID_b4634f4c-4b45-41e4-a65b-6576e3a0a0c1,34.38,358.7404241,36986/DEB_LOD2_UUID_b4634f4c-4b45-41e4-a65b-6576e3a0a0c1.dae,Building,34.38,Berlin,KÃ¶penicker Str.,98,2111,20.596,2100
392530.1962,5819346.623,52.5136284,13.4162975,BLDG_0003000f0044544f,32.3400002,358.7453542,36536/BLDG_0003000f0044544f.dae,Building,37.22,Berlin,BrÃ¼ckenstr.,1B,1116,37.48714,1000
392301.2975,5819100.179,52.5113685,13.4130056,DEB_LOD2_UUID_bfe7e36f-a4bb-4a57-840a-7cde9607023f,34.685,358.7396036,36997/DEB_LOD2_UUID_bfe7e36f-a4bb-4a57-840a-7cde9607023f.dae,Building,34.685,Berlin,KÃ¶penicker Str.,98,2111,25.725,3100
392295.6642,5819285.531,52.5130331,13.4128626,DEB_LOD2_UUID_09a02328-8109-4169-a8ed-7273868047e8,34.441,358.7412084,37091/DEB_LOD2_UUID_09a02328-8109-4169-a8ed-7273868047e8.dae,Building,34.441,Berlin,KÃ¶penicker Str.,98,2111,3.516,1000
392085.8875,5819242.422,52.5126042,13.4097866,DEB_LOD2_UUID_6e6d8b67-1b93-4faa-839a-c4b2816acf65,35.193,358.7454979,37231/DEB_LOD2_UUID_6e6d8b67-1b93-4faa-839a-c4b2816acf65.dae,Building,35.193,Berlin,KÃ¶penicker Str.,98,2111,9.658,1000
392136.0762,5819272.229,52.512882,13.4105162,DEB_LOD2_UUID_f99861bc-4c48-4811-acfe-cc7a24199de1,34.54,358.7452276,37240/DEB_LOD2_UUID_f99861bc-4c48-4811-acfe-cc7a24199de1.dae,Building,34.54,Berlin,KÃ¶penicker Str.,98,2111,18.757,3100
392169.7592,5819215.928,52.5123827,13.4110306,DEB_LOD2_UUID_272998d4-838d-4f4e-80e3-df77d09a81c8,35.1,358.751424,37250/DEB_LOD2_UUID_272998d4-838d-4f4e-80e3-df77d09a81c8.dae,Building,35.1,Berlin,KÃ¶penicker Str.,98,2111,24.167,1000
392190.3818,5819204.402,52.5122832,13.4113381,DEB_LOD2_UUID_0fe4f5bb-3b00-4e08-b4f6-ad9e8536e3bb,35.25,358.7361398,37352/DEB_LOD2_UUID_0fe4f5bb-3b00-4e08-b4f6-ad9e8536e3bb.dae,Building,35.25,Berlin,KÃ¶penicker Str.,98,2111,22.356,1000
392702.1109,5819991.899,52.5194612,13.4186216,BLDG_0003000e006e7101,35.4099998,358.7518884,37501/BLDG_0003000e006e7101.dae,Building,35.41,Berlin,Magazinstr.,3,2523,5.24,1000
392269.3406,5819134.742,52.5116728,13.4125237,DEB_LOD2_UUID_508d7f69-3711-4209-a7d7-1c2f7f0a015a,34.72,358.7451713,36869/DEB_LOD2_UUID_508d7f69-3711-4209-a7d7-1c2f7f0a015a.dae,Building,34.72,Berlin,KÃ¶penicker Str.,98,2111,22.897,1000
392194.9885,5819242.212,52.5126239,13.4113937,DEB_LOD2_UUID_63985452-2055-4f41-8415-d59766f07148,35.2,358.7497643,36954/DEB_LOD2_UUID_63985452-2055-4f41-8415-d59766f07148.dae,Building,35.2,Berlin,KÃ¶penicker Str.,98,2111,25.99,2100
392953.2983,5819072.18,52.5112453,13.4226182,DEB_LOD2_UUID_983b26ef-2d29-44dc-ad2a-3d6d3bd5aede,35.96,358.7551329,37513/DEB_LOD2_UUID_983b26ef-2d29-44dc-ad2a-3d6d3bd5aede.dae,Building,35.96,Berlin,Magazinstr.,3,1004,26.534,1000
392133.6702,5819250.216,52.5126837,13.4104879,DEB_LOD2_UUID_189b5dfe-66a2-4e18-9429-ccd954d44f24,35.06,358.7424419,37074/DEB_LOD2_UUID_189b5dfe-66a2-4e18-9429-ccd954d44f24.dae,Building,35.06,Berlin,KÃ¶penicker Str.,98,2111,21.787,1000
392262.1191,5819100.261,52.5113615,13.4124285,DEB_LOD2_UUID_4624596e-f0e2-4c13-97f1-0d6ddadf1040,34.8,358.7492902,37083/DEB_LOD2_UUID_4624596e-f0e2-4c13-97f1-0d6ddadf1040.dae,Building,34.8,Berlin,KÃ¶penicker Str.,98,2111,3.103,1000
392142.667,5819270.938,52.5128717,13.4106137,DEB_LOD2_UUID_9c446a54-c6bd-41a8-a6ec-821f5b775755,34.52,358.7475437,37340/DEB_LOD2_UUID_9c446a54-c6bd-41a8-a6ec-821f5b775755.dae,Building,34.52,Berlin,KÃ¶penicker Str.,98,2111,19.249,1000
392166.8321,5819193.67,52.5121821,13.4109947,DEB_LOD2_UUID_aa5cdc32-3aac-4d01-bfa2-43470291a62b,34.79,358.7423205,37090/DEB_LOD2_UUID_aa5cdc32-3aac-4d01-bfa2-43470291a62b.dae,Building,34.79,Berlin,KÃ¶penicker Str.,98,2111,23.834,1000
392965.3765,5819047.024,52.5110216,13.4228042,DEB_LOD2_UUID_ed77b0ea-6268-40df-8396-1c0b8da41403,36.1,358.7559066,37375/DEB_LOD2_UUID_ed77b0ea-6268-40df-8396-1c0b8da41403.dae,Building,36.1,Berlin,KÃ¶penicker Str.,98,2111,21.575,1000
392053.5147,5819582.092,52.5156503,13.4091995,BLDG_00030000001956c2,35.1599998,358.7491992,37398/BLDG_00030000001956c2.dae,Building,35.16,Berlin,KÃ¶penicker Str.,98,1005,5.94749,1000
392746.544,5819986.92,52.5194252,13.4192778,BLDG_000300090026bdef,35.0900002,358.745636,37410/BLDG_000300090026bdef.dae,Building,35.09,Berlin,Rolandufer,14,1004,8.55147,1000
392763.46,5819950.363,52.5191,13.4195388,BLDG_000300090026bded,35.2700005,358.7432336,37497/BLDG_000300090026bded.dae,Building,35.27,Berlin,Am KrÃ¶gel,2,1004,6.68467,1000
392079.15,5819632.09,52.5161047,13.4095609,BLDG_0003000e00aa98c3,35.1699982,358.7369837,37489/BLDG_0003000e00aa98c3.dae,Building,35.17,Berlin,Magazinstr.,3,2141,28.14657,1000
392707.6837,5819884.686,52.5184988,13.4187383,BLDG_00030006000a984b,34.9399986,358.7478666,37509/BLDG_00030006000a984b.dae,Building,34.94,Berlin,Magazinstr.,3,1301,23.56483,1000
392690.0664,5819878.384,52.5184387,13.4184808,BLDG_0003000900014c39,34.8899994,358.7544998,37563/BLDG_0003000900014c39.dae,Building,34.89,Berlin,Magazinstr.,8,1301,23.28773,1000
392718.3972,5819891.284,52.5185602,13.418894,BLDG_0003000600080581,35.1699982,358.7494789,37571/BLDG_0003000600080581.dae,Building,35.17,Berlin,Magazinstr.,8,1004,8.98383,1000
392273.2096,5819817.832,52.5178123,13.4123594,BLDG_0003000e00aa9939,33.1199989,358.7402586,37679/BLDG_0003000e00aa9939.dae,Building,33.12,Berlin,Littenstr.,12,1136,27.86407,1000
392918.9008,5819884.403,52.5185378,13.42185,BLDG_0003000a00049942,33.3699989,358.7596182,37687/BLDG_0003000a00049942.dae,Building,33.37,Berlin,Klosterstr.,71,1159,8.73518,1130
391984.6862,5819547.934,52.5153297,13.4081967,BLDG_0003000e00aa98c1,32.4599991,358.7347824,37579/BLDG_0003000e00aa98c1.dae,Building,35.26,Berlin,Magazinstr.,8,1411,28.36846,1000
392718.3972,5819891.284,52.5185602,13.418894,BLDG_00030006000a984d,35.6699982,358.7494483,37763/BLDG_00030006000a984d.dae,Building,35.67,Berlin,Littenstr.,10,2523,3.99224,1000
392241.7834,5819776.317,52.517433,13.4119099,BLDG_0003000e0009491a,31.8700008,358.7435436,37703/BLDG_0003000e0009491a.dae,Building,31.87,Berlin,JÃ¼denstr.,50,1701,24.87028,1000
392461.0223,5819670.561,52.5165259,13.4151738,BLDG_000300000019cd1e,35.4700012,358.7363349,37767/BLDG_000300000019cd1e.dae,Building,35.47,Berlin,Magazinstr.,8,1172,28.46983,1000
392788.0347,5819952.952,52.5191281,13.4199,BLDG_0003000f0041740e,33.7999992,358.7565993,37719/BLDG_0003000f0041740e.dae,Building,35.07,Berlin,Klosterstr.,62,1171,27.73552,1130
392330.6915,5819541.117,52.5153369,13.4132958,BLDG_0003000000196af1,33.8600006,358.739008,37775/BLDG_0003000000196af1.dae,Building,33.86,Berlin,Schicklerstr.,4,1004,3.01353,1000
392267.0764,5819126.558,52.5115988,13.412493,DEB_LOD2_UUID_953075d4-788e-46e4-b867-b6e0d3b7ff10,34.71,358.7415947,36750/DEB_LOD2_UUID_953075d4-788e-46e4-b867-b6e0d3b7ff10.dae,Building,34.71,Berlin,KÃ¶penicker Str.,98,2111,19.937,1000
392161.9876,5819504.97,52.5149787,13.4108224,BLDG_0003000b000fdcb6,34.8800011,358.7327868,37958/BLDG_0003000b000fdcb6.dae,Building,34.88,Berlin,Holzmarktstr.,10,2141,32.32451,1000
392311.5346,5819670.818,52.5164987,13.4129716,BLDG_0003000e00aa9926,34.8499985,358.7418283,37787/BLDG_0003000e00aa9926.dae,Building,34.85,Berlin,Holzmarktstr.,9,2921,23.90595,1130
392701.9342,5819149.262,52.5118886,13.4188909,DEB_LOD2_UUID_a49072b6-fc2e-44b2-8842-547a41fa357b,33.33,358.754732,36786/DEB_LOD2_UUID_a49072b6-fc2e-44b2-8842-547a41fa357b.dae,Building,33.33,Berlin,KÃ¶penicker Str.,98,2111,4.728,1000
392336.4747,5819173.815,52.5120372,13.4134999,DEB_LOD2_UUID_c8a74920-16bf-41bd-b7b1-ef55986804e0,32.76,358.7431705,36798/DEB_LOD2_UUID_c8a74920-16bf-41bd-b7b1-ef55986804e0.dae,Building,32.76,Berlin,KÃ¶penicker Str.,98,2111,28.21,1000
392286.8442,5819113.182,52.5114825,13.4127885,DEB_LOD2_UUID_62a705d9-1d90-4886-99c5-56f93e6c24c0,34.7,358.7354874,36862/DEB_LOD2_UUID_62a705d9-1d90-4886-99c5-56f93e6c24c0.dae,Building,34.7,Berlin,KÃ¶penicker Str.,98,2111,23.724,1000
392196.0349,5819232.998,52.5125413,13.4114121,DEB_LOD2_UUID_6076be0c-cd24-48e5-9bea-db3cb2815631,35.37,358.7452087,37055/DEB_LOD2_UUID_6076be0c-cd24-48e5-9bea-db3cb2815631.dae,Building,35.37,Berlin,KÃ¶penicker Str.,98,2111,22.884,2100
392647.5727,5819216.116,52.5124787,13.4180686,DEB_LOD2_UUID_2581cdfb-6b71-4fc2-817c-f08341947035,34.4,358.7470237,37124/DEB_LOD2_UUID_2581cdfb-6b71-4fc2-817c-f08341947035.dae,Building,34.4,Berlin,KÃ¶penicker Str.,98,2111,27.264,1000
392129.1094,5819157.78,52.5118521,13.4104507,DEB_LOD2_UUID_1b06438f-c7f3-4087-9e01-251635288a0d,34.5,358.7513832,37299/DEB_LOD2_UUID_1b06438f-c7f3-4087-9e01-251635288a0d.dae,Building,34.5,Berlin,KÃ¶penicker Str.,98,2111,7.659,3100
392791.9964,5819115.688,52.5116046,13.4202283,DEB_LOD2_UUID_ccf8cd7c-b41b-4c1e-a60c-0a645c6c5c4b,35.66,358.7505575,36894/DEB_LOD2_UUID_ccf8cd7c-b41b-4c1e-a60c-0a645c6c5c4b.dae,Building,35.66,Berlin,KÃ¶penicker Str.,98,2111,99.294,2100
392174.6779,5819455.117,52.5145332,13.4110255,BLDG_0003000000195ebf,32.7999992,358.7516579,37403/BLDG_0003000000195ebf.dae,Building,32.8,Berlin,Rolandufer,14,2349,3.77187,1000
392047.9809,5819558.323,52.5154356,13.4091257,BLDG_0003000400019b3a,35.1599998,358.7484209,37671/BLDG_0003000400019b3a.dae,Building,35.16,Berlin,Molkenmarkt,1,1119,14.8588,1000
392715.743,5819262.716,52.5129109,13.4190577,DEB_LOD2_UUID_33cdc26c-4a4c-41ec-bc0c-d1317f55a7d5,33.44,358.7456732,37414/DEB_LOD2_UUID_33cdc26c-4a4c-41ec-bc0c-d1317f55a7d5.dae,Building,33.44,Berlin,Magazinstr.,3,1004,26.997,1000
392366.3551,5819691.101,52.5166918,13.4137726,BLDG_0003000e001270b4,35.1500015,358.7372554,37727/BLDG_0003000e001270b4.dae,Building,35.15,Berlin,Parochialstr.,1,2141,24.20024,1130
392835.9777,5819702.569,52.5168874,13.420687,BLDG_0003000900554309,34.8100014,358.749529,37693/BLDG_0003000900554309.dae,Building,34.81,Berlin,Klosterstr.,44,1301,31.53548,1130
392213.0711,5819773.01,52.5173976,13.411488,BLDG_000300000019bbbf,35.2900009,358.7494872,37739/BLDG_000300000019bbbf.dae,Building,35.29,Berlin,Grunerstr.,5,1004,2.81714,1000
392783.3787,5819993.903,52.5194952,13.4198182,BLDG_000300090026bde5,35.4700012,358.7573491,37804/BLDG_000300090026bde5.dae,Building,35.47,Berlin,Rathausstr.,13,1004,4.65645,1000
392865.1066,5819409.279,52.5142574,13.4212106,BLDG_0003000e00002b24,34.3499985,358.742081,37815/BLDG_0003000e00002b24.dae,Building,34.35,Berlin,Holzmarktstr.,6,1231,23.20711,1000
392880.5289,5819371.954,52.513925,13.4214498,BLDG_0003000e006b293c,33.7200012,358.7548884,37966/BLDG_0003000e006b293c.dae,Building,33.72,Berlin,Schillingstr.,10,1731,4.0687,1130
392010.756,5819858.374,52.5181247,13.4084799,BLDG_000300080021b741,35.7900009,358.7335769,37986/BLDG_000300080021b741.dae,Building,35.79,Berlin,Karl-Marx-Allee,34,1004,1.75706,1000
392791.6417,5819987.179,52.5194364,13.4199421,BLDG_000300090026bde3,35.3100014,358.7399126,37994/BLDG_000300090026bde3.dae,Building,35.31,Berlin,Rathausstr.,15,1004,6.18534,1000
392975.9468,5819967.314,52.5192941,13.4226637,BLDG_0003000a00049969,34.0499992,358.7492851,37990/BLDG_0003000a00049969.dae,Building,34.05,Berlin,Neue Blumenstr.,12,2921,7.2371,1000
392015.5966,5819853.171,52.5180789,13.4085529,BLDG_000300080021b743,35.7900009,358.7495498,37998/BLDG_000300080021b743.dae,Building,35.79,Berlin,Magazinstr.,3,1004,0.51986,1000
392108.6296,5819901.929,52.5185355,13.4099076,BLDG_0003000e00350653,35.5,358.7410477,37743/BLDG_0003000e00350653.dae,Building,36.24,Berlin,Voltairestr.,3,2361,25.54042,1000
392063.6377,5819469.703,52.5146423,13.4093851,BLDG_00030000001957ba,32.5800018,358.7496961,38002/BLDG_00030000001957ba.dae,Building,32.58,Berlin,Rathausstr.,15,2349,3.393,1000
392032.165,5819896.215,52.518469,13.408783,BLDG_000300080021b73f,35.6599998,358.743534,38014/BLDG_000300080021b73f.dae,Building,35.66,Berlin,Molkenmarkt,1,1004,0.5434,1000
392029.4884,5819588.174,52.5157002,13.4088436,BLDG_00030000001954da,35.3600006,358.7460152,37415/BLDG_00030000001954da.dae,Building,35.36,Berlin,Magazinstr.,3,1004,3.21476,1000
392733.2917,5819973.49,52.5193019,13.4190869,BLDG_000300000019db81,35.2900009,358.7401617,37478/BLDG_000300000019db81.dae,Building,35.29,Berlin,Molkenmarkt,1,1004,10.77339,1000
392734.5528,5819991.089,52.5194603,13.4190998,BLDG_00030000001a5b8c,35.3499985,358.7448157,37505/BLDG_00030000001a5b8c.dae,Building,35.35,Berlin,Magazinstr.,8,1004,4.72,1000
392704.0167,5819894.536,52.5185866,13.4186811,BLDG_000300000019d983,35.1699982,358.7548196,37559/BLDG_000300000019d983.dae,Building,35.17,Berlin,Alexanderstr.,3,1004,3.61663,1000
391990.0095,5819560.602,52.5154446,13.408271,BLDG_0003000b0013f8da,32.7299995,358.7472865,37493/BLDG_0003000b0013f8da.dae,Building,33.22,Berlin,Stralauer Str.,32,1119,23.35389,1000
392691.518,5819892.896,52.5185694,13.4184975,BLDG_000300060008057f,35.0200005,358.7486824,37575/BLDG_000300060008057f.dae,Building,35.02,Berlin,Klosterstr.,68,1004,6.05942,1000
392298.4587,5819791.461,52.5175803,13.4127399,BLDG_0003000a00368287,34.3100014,358.7375392,37567/BLDG_0003000a00368287.dae,Building,34.31,Berlin,Magazinstr.,8,1136,21.59063,1000
392507.9857,5819672.178,52.5165497,13.4158651,BLDG_0003000a002ef4db,35.6300011,358.7503639,37707/BLDG_0003000a002ef4db.dae,Building,35.63,Berlin,Klosterstr.,44,1004,3.61666,1000
392470.9554,5819673.113,52.5165508,13.4153193,BLDG_000300000019cd4d,35.4599991,358.7387213,37711/BLDG_000300000019cd4d.dae,Building,35.46,Berlin,Voltairestr.,2,1172,8.82955,1000
392328.3342,5819636.777,52.5161961,13.4132301,BLDG_0003000e0009494e,35.9099998,358.7373027,37715/BLDG_0003000e0009494e.dae,Building,35.91,Berlin,Voltairestr.,2,1004,0.22586,1000
392085.6878,5819346.458,52.5135391,13.4097499,DEB_LOD2_UUID_47eb2948-42d4-4425-90ed-fb0a83cc808e,34.956,358.7462027,37583/DEB_LOD2_UUID_47eb2948-42d4-4425-90ed-fb0a83cc808e.dae,Building,34.956,Berlin,Molkenmarkt,1,1411,4.762,1000
392542.7022,5819537.92,52.51535,13.4164199,BLDG_0003000e00615e37,35.2700005,358.7458678,37747/BLDG_0003000e00615e37.dae,Building,35.27,Berlin,Klosterstr.,44,1411,28.43718,1000
392230.6335,5819766.28,52.5173406,13.4117489,BLDG_0003000f000b5ba1,34.8699989,358.7435331,37723/BLDG_0003000f000b5ba1.dae,Building,34.87,Berlin,Magazinstr.,5,1119,29.35281,1130
392333.4619,5819613.107,52.5159844,13.4133133,BLDG_0003000e000948e2,35.0200005,358.7406871,37755/BLDG_0003000e000948e2.dae,Building,35.02,Berlin,Littenstr.,3,2549,21.81354,1130
392076.0863,5819487.8,52.5148074,13.4095626,BLDG_0003000e003f4421,32.6899986,358.7416423,38006/BLDG_0003000e003f4421.dae,Building,32.69,Berlin,Rolandufer,14,2343,5.41653,1000
392428.8438,5819812.665,52.5177966,13.4146538,BLDG_0003000f00090edb,35.4799995,358.7530389,37759/BLDG_0003000f00090edb.dae,Building,35.48,Berlin,Klosterstr.,62,1499,29.18203,1130
392965.3843,5819986.55,52.5194649,13.4225019,BLDG_0003000e009c453a,36,358.7490421,38018/BLDG_0003000e009c453a.dae,Building,36,Berlin,Rathausstr.,15,2921,10.20571,1130
392811.2612,5819709.998,52.5169493,13.4203205,BLDG_0003000a00049967,35.5999985,358.741238,38055/BLDG_0003000a00049967.dae,Building,35.6,Berlin,Schillingstr.,1A,1449,3.05052,1000
392416.9864,5819930.476,52.518853,13.414441,BLDG_000300000019cb2d,35.0299988,358.7475604,37675/BLDG_000300000019cb2d.dae,Building,35.03,Berlin,Molkenmarkt,1,1115,32.62802,1130
392875.6944,5819965.377,52.519257,13.4211874,BLDG_00030000001a61f1,33.0099983,358.7529178,38224/BLDG_00030000001a61f1.dae,Building,33.01,Berlin,Schillingstr.,1A,1301,25.91714,1130
392199.9756,5819803.809,52.5176718,13.4112851,BLDG_000300000019bb4b,35.2799988,358.7329535,37683/BLDG_000300000019bb4b.dae,Building,35.28,Berlin,Schillingstr.,12,1744,5.82434,1000
392094.0644,5819900.481,52.5185196,13.4096935,BLDG_0003000b002901ea,35.5800018,358.7316714,37799/BLDG_0003000b002901ea.dae,Building,36.01,Berlin,Neue JÃ¼denstr.,1,2121,46.19833,1000
392724.9565,5819890.139,52.5185512,13.418991,BLDG_0003000f0041740c,31.7299995,358.7541046,37691/BLDG_0003000f0041740c.dae,Building,31.73,Berlin,Ifflandstr.,1,1004,28.75136,1130
392103.3686,5819879.735,52.518335,13.4098373,BLDG_0003000e00350686,35.6699982,358.7391718,37699/BLDG_0003000e00350686.dae,Building,35.67,Berlin,Magazinstr.,7,1411,26.31711,1000
392422.4753,5819754.508,52.5172727,13.4145788,BLDG_00030009006919e4,33.5099983,358.7390505,37735/BLDG_00030009006919e4.dae,Building,33.51,Berlin,Klosterstr.,68,2151,26.24193,1000
392348.6289,5819805.603,52.5177173,13.4134744,BLDG_0003000f000b5ba8,33.3800011,358.7509187,37731/BLDG_0003000f000b5ba8.dae,Building,33.38,Berlin,Waisenstr.,28,1136,28.07,1130
392551.0722,5819638.173,52.5162526,13.4165108,BLDG_000300000019d1ca,35.4500008,358.7455704,37771/BLDG_000300000019d1ca.dae,Building,35.45,Berlin,Voltairestr.,2,1004,4.32,1000
392763.0187,5819437.829,52.5144939,13.4196976,BLDG_00030000013e59e4,35.1899986,358.7500352,37779/BLDG_00030000013e59e4.dae,Building,35.19,Berlin,Klosterstr.,59,1004,4.1042,1000
392417.6234,5819711.317,52.5168836,13.4145213,BLDG_0003000e000948fe,35.3100014,358.7376717,37751/BLDG_0003000e000948fe.dae,Building,35.31,Berlin,Stralauer Str.,63,1172,21.55461,1130
