LABEL,landuse,access,leisure,name,wheelchair,historic,religion,Surf_Type,area_highw,kerb,landcover,postal_cod,leaf_cycle,leaf_type,natural,changeset,addr_city,addr_postc,addr_count,addr_subur,amenity,opening_ho,lit,fee,parking,park_ride,supervised,surface,capacity,capacity_d,capacity_p,capacity_w,parking_co,parking_c1,parking_c2,parking_c3,note,highway,area,bicycle,ID,PERIMETER,ENCLOSED_A,GEOMETRY
,,,,,,,,Footway,,,,,,,,,,,,,,,yes,,,,,sett,,,,,,,,,,footway,yes,,938,,,"POLYGON(( 392285.113359265 5820808.991991609, 392285.186781271 5820809.132692448, 392287.639781324 5820808.100970733, 392287.676620180 5820808.083563866, 392287.605547559 5820807.943564503, 392285.113359265 5820808.991991609 ))"
,,,,,,,,Footway,,,,,,,,,,,,,,,,,,,,paving_stones,,,,,,,,,,footway,yes,,939,,,"POLYGON(( 392235.070606849 5820436.648563975, 392235.070606849 5820446.896521261, 392261.745300519 5820473.951465065, 392265.876660745 5820477.866871945, 392270.240763974 5820482.489343110, 392273.412048620 5820484.723268057, 392275.819093887 5820485.538482004, 392278.800859259 5820485.328497146, 392280.974952375 5820484.501936785, 392282.720542084 5820483.017111159, 392364.276678313 5820417.903426317, 392369.094156602 5820418.142836468, 392375.916409703 5820412.629891236, 392376.107704232 5820408.363848220, 392460.099411325 5820340.615244472, 392458.236005352 5820338.285900783, 392454.627695000 5820333.769275296, 392450.138903208 5820337.372795073, 392383.190531896 5820390.927587583, 392363.537848061 5820406.525000404, 392326.279594743 5820436.039231217, 392298.641365491 5820457.931755346, 392294.912229995 5820460.884364443, 392277.189975048 5820475.660562473, 392274.245413613 5820475.402374894, 392261.895947994 5820463.833217607, 392237.381057203 5820438.888204776, 392235.070606849 5820436.648563975 ))"
,,,,,,,,Footway,,,,,,,,,,,,,,,yes,,,,,sett,,,,,,,,,,footway,yes,,940,,,"POLYGON(( 392235.070606841 5820831.925961966, 392235.070606841 5820833.913325900, 392235.873033449 5820833.515485486, 392235.070606841 5820831.925961966 ))"
St. Nicolai- und St. Marien-Friedhof I,cemetery,,,St. Nicolai- und St. Marien-Friedhof I,,,christian,Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941,,,"POLYGON(( 392552.669569676 5820843.621986121, 392552.967920681 5820844.178237305, 392553.110601556 5820843.394130154, 392552.669569676 5820843.621986121 ))"
St. Nicolai- und St. Marien-Friedhof I,cemetery,,,St. Nicolai- und St. Marien-Friedhof I,,,christian,Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942,,,"POLYGON(( 392556.475396316 5820841.655727422, 392555.244146756 5820848.422090595, 392561.433839314 5820859.962268949, 392572.191601668 5820857.262943074, 392578.238989644 5820858.457390223, 392566.594063475 5820838.567821189, 392651.243721869 5820793.618580881, 392663.006606374 5820816.543099855, 392667.611231793 5820813.594515231, 392653.480626486 5820791.361556988, 392565.095638636 5820837.123158302, 392573.785931338 5820852.479392419, 392566.592761235 5820856.199801671, 392557.935254315 5820840.901502217, 392556.475396316 5820841.655727422 ))"
St. Nicolai- und St. Marien-Friedhof I,cemetery,,,St. Nicolai- und St. Marien-Friedhof I,,,christian,Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943,,,"POLYGON(( 392570.761951203 5820839.750494379, 392581.789816050 5820858.586119880, 392618.015117012 5820839.857981298, 392645.610499740 5820825.434022966, 392645.628688686 5820825.462685569, 392660.469543419 5820818.168357453, 392649.963878052 5820797.694018802, 392570.761951203 5820839.750494379 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944,,,"POLYGON(( 392277.898875264 5820517.214168347, 392276.076384500 5820517.147309367, 392283.828509340 5820526.874622661, 392285.124978807 5820526.483937480, 392277.898875264 5820517.214168347 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945,,,"POLYGON(( 392268.627680406 5820507.799679299, 392270.959930525 5820508.314948505, 392266.892816151 5820503.099709425, 392262.829364931 5820498.167153511, 392261.182708934 5820498.160915424, 392260.903205773 5820498.170200629, 392257.847239655 5820494.394566803, 392264.247039288 5820502.301493464, 392268.627680406 5820507.799679299 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946,,,"POLYGON(( 392840.363544912 5820681.952834073, 392836.988646308 5820681.952834073, 392849.470582081 5820697.031137713, 392849.470582081 5820706.336214599, 392831.215378776 5820684.192791088, 392829.527453461 5820681.952834073, 392829.279067803 5820681.952834073, 392840.824247154 5820696.976757571, 392849.470615787 5820706.803563934, 392849.470615787 5820692.125214631, 392849.470607361 5820692.125221279, 392848.803430350 5820692.651533511, 392840.363544912 5820681.952834073 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947,,,"POLYGON(( 392817.555904966 5820653.127037926, 392817.555904966 5820655.387268152, 392820.155803989 5820657.450668707, 392820.150369942 5820657.609239692, 392820.927725188 5820658.739807116, 392821.777358082 5820659.975504627, 392820.028054369 5820661.178284464, 392817.555904966 5820659.216271563, 392817.555904966 5820659.664251832, 392818.997147541 5820660.360114378, 392819.337890222 5820660.630543640, 392836.988646308 5820681.952834073, 392840.363544912 5820681.952834073, 392828.470440617 5820666.876711397, 392817.555904966 5820653.127037926 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948,,,"POLYGON(( 392817.555904966 5820666.066020966, 392817.555904966 5820666.697297868, 392829.279067803 5820681.952834073, 392829.527453461 5820681.952834073, 392817.555904966 5820666.066020966 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949,,,"POLYGON(( 392815.938306526 5820654.103466939, 392817.555904966 5820655.387268152, 392817.555904966 5820653.127037926, 392817.484300515 5820653.036833647, 392815.925462229 5820654.082310382, 392815.938306526 5820654.103466939 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950,,,"POLYGON(( 392813.298480067 5820655.844976125, 392810.712793837 5820657.577875806, 392810.617743519 5820657.639813182, 392811.910447790 5820659.350775640, 392817.555904966 5820666.697297868, 392817.555904966 5820666.066020966, 392811.887981419 5820658.544417378, 392813.217242838 5820657.569453549, 392817.555904966 5820659.664251832, 392817.555904966 5820659.216271563, 392813.334451851 5820655.865929762, 392813.298480067 5820655.844976125 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951,,,"POLYGON(( 392606.770292740 5820482.753622588, 392595.997940335 5820482.753622588, 392634.234633494 5820531.629499121, 392647.260223250 5820531.629499120, 392647.102000000 5820531.575000000, 392646.877000000 5820531.492000000, 392646.125000000 5820531.200000000, 392645.161000000 5820530.791000000, 392644.213000000 5820530.348000000, 392643.280000000 5820529.873000000, 392642.816000000 5820529.616000000, 392642.364000000 5820529.366000000, 392641.467000000 5820528.826000000, 392640.589000000 5820528.256000000, 392639.731000000 5820527.656000000, 392639.618000000 5820527.573000000, 392638.895000000 5820527.026000000, 392638.801000000 5820526.950000000, 392638.082000000 5820526.367000000, 392637.651000000 5820525.999000000, 392637.326000000 5820525.711000000, 392637.291000000 5820525.679000000, 392636.525000000 5820524.965000000, 392635.785000000 5820524.225000000, 392635.071000000 5820523.459000000, 392634.384000000 5820522.669000000, 392633.907000000 5820522.086000000, 392631.735000000 5820519.362000000, 392629.622000000 5820516.711000000, 392625.599000000 5820511.665000000, 392623.361000000 5820508.859000000, 392623.322000000 5820508.811000000, 392608.869000000 5820490.682000000, 392605.603000000 5820486.587000000, 392605.439000000 5820486.381000000, 392604.057000000 5820484.648000000, 392606.770292740 5820482.753622588 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952,,,"POLYGON(( 392620.890778628 5820472.894404064, 392620.890778628 5820465.783724429, 392598.021560813 5820481.784320021, 392596.606308920 5820479.896708608, 392620.890778628 5820463.486865170, 392620.890778628 5820463.486865169, 392594.746228806 5820481.153628103, 392595.997940335 5820482.753622588, 392606.770292740 5820482.753622588, 392616.061000000 5820476.267000000, 392616.802000000 5820475.749000000, 392619.884000000 5820473.597000000, 392620.015000000 5820473.506000000, 392620.890778628 5820472.894404064 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953,,,"POLYGON(( 392628.031000000 5820488.101000000, 392627.990000000 5820488.130000000, 392638.454000000 5820501.249000000, 392643.761000000 5820507.901000000, 392646.675000000 5820511.554000000, 392645.060000000 5820512.845000000, 392645.665000000 5820513.603000000, 392645.971000000 5820513.954000000, 392646.339000000 5820514.348000000, 392646.721000000 5820514.730000000, 392647.115000000 5820515.098000000, 392647.255000000 5820515.223000000, 392647.333000000 5820515.289000000, 392647.752000000 5820515.628000000, 392648.024000000 5820515.833000000, 392648.183000000 5820515.953000000, 392648.574000000 5820516.228000000, 392648.677000000 5820516.298000000, 392649.130000000 5820516.592000000, 392649.232000000 5820516.655000000, 392649.628000000 5820516.892000000, 392650.100000000 5820517.153000000, 392650.581000000 5820517.398000000, 392650.704000000 5820517.456000000, 392651.070000000 5820517.626000000, 392651.566000000 5820517.837000000, 392652.070000000 5820518.030000000, 392652.481000000 5820518.172000000, 392652.580000000 5820518.206000000, 392653.096000000 5820518.364000000, 392653.617000000 5820518.503000000, 392654.143000000 5820518.625000000, 392654.672000000 5820518.728000000, 392655.205000000 5820518.812000000, 392655.741000000 5820518.878000000, 392656.278000000 5820518.925000000, 392656.817000000 5820518.953000000, 392657.356000000 5820518.962000000, 392657.895000000 5820518.953000000, 392658.434000000 5820518.925000000, 392658.721000000 5820518.900000000, 392658.972000000 5820518.878000000, 392659.507000000 5820518.812000000, 392660.040000000 5820518.728000000, 392660.569000000 5820518.625000000, 392661.095000000 5820518.503000000, 392661.616000000 5820518.364000000, 392662.132000000 5820518.206000000, 392662.642000000 5820518.030000000, 392663.146000000 5820517.837000000, 392663.642000000 5820517.626000000, 392664.131000000 5820517.398000000, 392664.612000000 5820517.153000000, 392665.084000000 5820516.892000000, 392665.546000000 5820516.614000000, 392665.999000000 5820516.320000000, 392666.360000000 5820516.069000000, 392671.887000000 5820512.004000000, 392671.941000000 5820511.964000000, 392670.759000000 5820510.256000000, 392670.567000000 5820509.976000000, 392669.103000000 5820507.838000000, 392668.837000000 5820507.484000000, 392666.921000000 5820504.742000000, 392666.779000000 5820504.539000000, 392661.166000000 5820496.503000000, 392659.056000000 5820493.482000000, 392657.329000000 5820494.685000000, 392650.172000000 5820484.443000000, 392644.655000000 5820476.546000000, 392644.627000000 5820476.505000000, 392631.849000000 5820485.434000000, 392628.031000000 5820488.101000000 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954,,,"POLYGON(( 392712.213160028 5820883.575812628, 392712.213168129 5820883.575825352, 392712.256670007 5820883.550710180, 392712.213160028 5820883.575812628 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,955,,,"POLYGON(( 392712.213160028 5820883.575812628, 392688.678117060 5820846.609745495, 392688.655205522 5820846.609745495, 392712.196364646 5820883.585502479, 392712.213160028 5820883.575812628 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956,,,"POLYGON(( 392626.942448034 5820752.235848801, 392621.767734026 5820752.235848801, 392621.761630363 5820752.483207249, 392598.948034101 5820770.346461443, 392599.127280108 5820770.564996928, 392592.037378223 5820776.094325604, 392553.245586309 5820805.795901295, 392554.941706775 5820808.021570386, 392553.748968633 5820808.930526467, 392552.556221902 5820809.839481433, 392552.405109692 5820809.641193485, 392543.455495445 5820816.062106322, 392541.158594565 5820816.773314999, 392541.396032384 5820817.128761798, 392541.880047801 5820817.936420695, 392546.261189399 5820815.312821201, 392558.007453298 5820806.633538596, 392594.239074450 5820778.857673371, 392626.942448034 5820754.020733970, 392626.942448034 5820752.235848801 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957,,,"POLYGON(( 392626.942448034 5820752.235848801, 392626.942448034 5820754.020733970, 392627.796452641 5820753.372150710, 392626.942448035 5820752.235848801, 392626.942448034 5820752.235848801 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958,,,"POLYGON(( 392626.024538264 5820751.014517421, 392625.113165589 5820749.807856254, 392621.827645659 5820749.807856253, 392621.767734026 5820752.235848801, 392622.077557811 5820752.235848801, 392625.137410302 5820749.839956356, 392626.024538264 5820751.014517421 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960,,,"POLYGON(( 392338.033523088 5820305.864513055, 392339.183878390 5820307.519980817, 392340.207285009 5820308.992764469, 392340.566355948 5820308.970533911, 392342.204740849 5820307.665275098, 392351.911986162 5820299.575421497, 392351.911986162 5820299.575421497, 392351.886040628 5820299.597044066, 392349.557120908 5820296.679663018, 392338.033523088 5820305.864513055 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961,,,"POLYGON(( 392338.033523088 5820305.864513055, 392338.028532843 5820305.857331630, 392338.033523088 5820305.864513055, 392338.033523088 5820305.864513055 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962,,,"POLYGON(( 392637.305022317 5820691.916832733, 392633.029838944 5820691.916832733, 392633.898672288 5820693.091417450, 392637.305022317 5820693.091417450, 392637.305022317 5820691.916832733 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963,,,"POLYGON(( 392632.903497192 5820691.916832733, 392632.798583038 5820691.916832733, 392633.667407725 5820693.091417450, 392633.772330542 5820693.091417450, 392632.903497192 5820691.916832733 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964,,,"POLYGON(( 392628.121700226 5820691.916832733, 392627.749723483 5820691.916832733, 392626.181251301 5820693.091417450, 392626.548924053 5820693.091417450, 392628.121700226 5820691.916832733 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965,,,"POLYGON(( 392645.154529800 5820691.916832733, 392645.154509763 5820691.916832733, 392644.917827925 5820692.094517195, 392644.787884463 5820691.916832733, 392640.964275483 5820691.916832733, 392641.785279681 5820693.091417450, 392643.589942424 5820693.091417450, 392645.154529800 5820691.916832733 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966,,,"POLYGON(( 392637.305022317 5820691.916832733, 392637.305022317 5820693.091417450, 392638.126014647 5820693.091417450, 392637.305022317 5820691.916832733 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,967,,,"POLYGON(( 392637.305022317 5820691.916832733, 392637.305022317 5820684.761138218, 392635.634129518 5820686.012422790, 392632.030912723 5820688.710770480, 392627.749723483 5820691.916832733, 392628.121700226 5820691.916832733, 392631.134350644 5820689.666917454, 392632.798583038 5820691.916832733, 392632.903497192 5820691.916832733, 392631.083392899 5820689.456215071, 392631.124227730 5820689.426013513, 392631.165054009 5820689.395810836, 392633.029838944 5820691.916832733, 392637.305022317 5820691.916832733 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968,,,"POLYGON(( 392637.305022317 5820684.761138218, 392637.305022317 5820691.916832733, 392638.534509415 5820691.058226619, 392639.763987976 5820690.199619392, 392640.964275483 5820691.916832733, 392644.787884463 5820691.916832733, 392638.900353265 5820683.866232872, 392638.967099472 5820683.816327279, 392638.849248850 5820683.655179935, 392638.890247157 5820683.625200650, 392638.931236921 5820683.595220244, 392639.048452995 5820683.755499913, 392699.760631503 5820638.361500001, 392699.264411299 5820638.361500000, 392696.902333886 5820640.130392950, 392686.693822405 5820647.775258580, 392676.921909241 5820655.093168310, 392672.040310580 5820658.748859740, 392661.524602894 5820666.623776560, 392657.148354599 5820669.901025530, 392651.926344001 5820673.811642090, 392637.305022317 5820684.761138218 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,969,,,"POLYGON(( 392645.154509763 5820691.916832733, 392647.735202037 5820689.979426293, 392647.736292496 5820689.978622664, 392645.154529800 5820691.916832733, 392645.154509763 5820691.916832733 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970,,,"POLYGON(( 392572.547064883 5820734.551243400, 392563.315014090 5820741.666111080, 392560.640354430 5820743.727391970, 392552.750516704 5820749.807856255, 392566.665784244 5820749.807856255, 392572.547064883 5820745.423027481, 392572.547064883 5820734.608246353, 392572.512240871 5820734.578081233, 392572.547064883 5820734.551243400 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971,,,"POLYGON(( 392572.547064883 5820734.608246353, 392572.547064883 5820745.423027481, 392587.129165238 5820734.551243400, 392572.754119339 5820734.551243400, 392572.637142957 5820734.686279737, 392572.560373558 5820734.619774541, 392572.547064883 5820734.608246353 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972,,,"POLYGON(( 392572.547064883 5820734.479999906, 392572.547064883 5820730.153502308, 392567.482717267 5820723.478816010, 392572.547064883 5820719.585103604, 392572.547064883 5820718.588459078, 392553.635481255 5820693.091417450, 392540.544665244 5820693.091417450, 392559.443715986 5820718.527861131, 392557.638130317 5820719.869399109, 392555.832536058 5820721.210935978, 392534.939984333 5820693.091417450, 392519.802544367 5820693.091417450, 392519.802544367 5820697.049310479, 392523.926976067 5820693.903365700, 392525.937449313 5820696.515142280, 392525.913222387 5820696.533621570, 392551.545169779 5820730.299883030, 392550.818097212 5820730.818433490, 392551.016820102 5820731.079606330, 392553.498802967 5820734.367130004, 392556.290347413 5820732.147493759, 392555.921966119 5820731.648326930, 392565.257540821 5820724.673736640, 392569.601269319 5820730.559608970, 392572.547064883 5820734.551243400, 392572.518674431 5820734.512773553, 392572.547064883 5820734.479999906 ), ( 392565.500779308 5820724.855171475, 392565.442052167 5820724.772299612, 392565.383316443 5820724.689426629, 392567.100841573 5820723.472223690, 392567.159577297 5820723.555096674, 392567.218304439 5820723.637968535, 392565.500779308 5820724.855171475 ))"
